term,N,embedding,cluster,n_contexts,silhouette,best_k,silhouette_k,decoded_lemmas,examples
vibe,90,masked,1,81,0.2759697735309601,2,"{1: 0.0, 2: 0.2759697735309601, 3: 0.08542314171791077, 4: 0.10566408187150955, 5: 0.10932538658380508}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,100,masked,0,89,0.2629982829093933,2,"{1: 0.0, 2: 0.2629982829093933, 3: 0.0891105905175209, 4: 0.10219886898994446, 5: 0.10876983404159546}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,100,masked,1,11,0.2629982829093933,2,"{1: 0.0, 2: 0.2629982829093933, 3: 0.0891105905175209, 4: 0.10219886898994446, 5: 0.10876983404159546}",,"['I love the late night studying vibe in the library', 'There’s a nostalgic vibe in this old neighborhood I love', 'The energy in this studio creates a productive and artistic vibe', 'This cafe gives off a calm and creative vibe all day', 'The festival tonight had an exciting and energetic vibe throughout']"
vibe,110,masked,0,13,0.25364458560943604,2,"{1: 0.0, 2: 0.25364458560943604, 3: 0.12490145862102509, 4: 0.09916339069604874, 5: 0.10065168887376785}",,"['I love the late night studying vibe in the library', 'The festival tonight had an exciting and energetic vibe throughout', 'There’s a nostalgic vibe in this old neighborhood I love', 'The energy in this studio creates a productive and artistic vibe', 'This cafe gives off a calm and creative vibe all day']"
vibe,110,masked,1,97,0.25364458560943604,2,"{1: 0.0, 2: 0.25364458560943604, 3: 0.12490145862102509, 4: 0.09916339069604874, 5: 0.10065168887376785}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,120,masked,0,18,0.25228357315063477,2,"{1: 0.0, 2: 0.25228357315063477, 3: 0.13472136855125427, 4: 0.10508174449205399, 5: 0.10569078475236893}",,"['I love the late night studying vibe in the library', 'The festival tonight had an exciting and energetic vibe throughout', 'The beach has a relaxing vibe that makes you forget your stress', 'That conversation completely shifted the positive vibe of the room', 'There’s a nostalgic vibe in this old neighborhood I love']"
vibe,120,masked,1,102,0.25228357315063477,2,"{1: 0.0, 2: 0.25228357315063477, 3: 0.13472136855125427, 4: 0.10508174449205399, 5: 0.10569078475236893}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,130,masked,0,107,0.25593799352645874,2,"{1: 0.0, 2: 0.25593799352645874, 3: 0.14175103604793549, 4: 0.10624190419912338, 5: 0.11017321050167084}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,130,masked,1,23,0.25593799352645874,2,"{1: 0.0, 2: 0.25593799352645874, 3: 0.14175103604793549, 4: 0.10624190419912338, 5: 0.11017321050167084}",,"['I love the late night studying vibe in the library', 'The festival tonight had an exciting and energetic vibe throughout', 'The beach has a relaxing vibe that makes you forget your stress', 'That conversation completely shifted the positive vibe of the room', 'This street carries a lively and colorful vibe every evening']"
vibe,140,masked,0,112,0.25959068536758423,2,"{1: 0.0, 2: 0.25959068536758423, 3: 0.14615851640701294, 4: 0.12074199318885803, 5: 0.11949732899665833}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,140,masked,1,28,0.25959068536758423,2,"{1: 0.0, 2: 0.25959068536758423, 3: 0.14615851640701294, 4: 0.12074199318885803, 5: 0.11949732899665833}",,"['I love the late night studying vibe in the library', 'The festival tonight had an exciting and energetic vibe throughout', 'The beach has a relaxing vibe that makes you forget your stress', 'This street carries a lively and colorful vibe every evening', 'That conversation completely shifted the positive vibe of the room']"
vibe,150,masked,0,116,0.25741341710090637,2,"{1: 0.0, 2: 0.25741341710090637, 3: 0.14933843910694122, 4: 0.12148559838533401, 5: 0.1287408173084259}",,"['This cafe gives off a calm and creative vibe all day', 'That small gesture completely enhanced the friendly welcoming vibe', 'The morning yoga session has a calm mindful vibe that refreshes', 'The classroom has a focused vibe that encourages everyone to participate', 'This street carries a lively and colorful vibe every evening']"
vibe,150,masked,1,34,0.25741341710090637,2,"{1: 0.0, 2: 0.25741341710090637, 3: 0.14933843910694122, 4: 0.12148559838533401, 5: 0.1287408173084259}",,"['There’s a playful and fun vibe when everyone joins the game night', 'I love the late night studying vibe in the library', 'The festival tonight had an exciting and energetic vibe throughout', 'The beach has a relaxing vibe that makes you forget your stress', 'That quiet snowfall adds a magical serene vibe to the evening']"
lit,5,masked,0,2,0.1210322231054306,2,"{1: 0.0, 2: 0.1210322231054306, 3: 0.05821697786450386, 4: 0.020291633903980255}",,"['That concert was lit from the first song to the encore 🔥', 'Didn’t expect much, but the party actually turned out lit.']"
lit,5,masked,1,3,0.1210322231054306,2,"{1: 0.0, 2: 0.1210322231054306, 3: 0.05821697786450386, 4: 0.020291633903980255}",,"['Didn’t expect much, but the party actually turned out lit.', 'That concert was lit from the first song to the encore 🔥', 'This playlist is lit — been looping it all morning while working.']"
lit,10,masked,0,10,0.0,1,"{1: 0.0, 2: 0.0704776793718338, 3: 0.058988116681575775, 4: 0.04371880367398262, 5: 0.03307719901204109}",,"['The vibe at that place last night was honestly lit.', 'The energy in the room was lit even before the show started.', 'That moment when the beat dropped — yeah, it was lit.', 'We showed up late, but somehow the night was already lit.', 'That DJ set? Completely lit, crowd didn’t stop moving.']"
lit,20,masked,0,20,0.0,1,"{1: 0.0, 2: 0.09557315707206726, 3: 0.07482539117336273, 4: 0.08573354780673981, 5: 0.08848443627357483}",,"['That rooftop party was lit, city lights and all 🌃', 'Even from the back seats, the show felt lit.', 'That performance was lit, no doubt about it.', 'The whole place felt lit once the music started.', 'Honestly didn’t think I’d enjoy it, but the night was lit.']"
lit,30,masked,0,30,0.0,1,"{1: 0.0, 2: 0.06074659898877144, 3: 0.06748486310243607, 4: 0.058697719126939774, 5: 0.03100765496492386}",,"['That rooftop party was lit, city lights and all 🌃', 'Even from the back seats, the show felt lit.', 'This festival is always lit, no matter who’s playing.', 'The concert was lit, my voice is still gone.', 'That performance was lit, no doubt about it.']"
lit,40,masked,0,6,0.13947907090187073,2,"{1: 0.0, 2: 0.13947907090187073, 3: 0.07553376257419586, 4: 0.08316873013973236, 5: 0.0895671471953392}",,"['The vibe at that place last night was honestly lit.', 'Didn’t expect much, but the party actually turned out lit.', 'We showed up late, but somehow the night was already lit.', 'This playlist is lit — been looping it all morning while working.', 'That DJ set? Completely lit, crowd didn’t stop moving.']"
lit,40,masked,1,34,0.13947907090187073,2,"{1: 0.0, 2: 0.13947907090187073, 3: 0.07553376257419586, 4: 0.08316873013973236, 5: 0.0895671471953392}",,"['The vibe switched up and suddenly everything was lit.', 'I wasn’t feeling it at first, but the party got lit real fast.', 'This new track is lit, can’t stop replaying it.', 'That party went from chill to lit in like ten minutes.', 'That moment when everyone started dancing — lit.']"
lit,50,masked,0,43,0.1267218440771103,2,"{1: 0.0, 2: 0.1267218440771103, 3: 0.06703341752290726, 4: 0.06687064468860626, 5: 0.07061697542667389}",,"['The vibe switched up and suddenly everything was lit.', 'The crowd went crazy — the whole thing was lit.', 'This new track is lit, can’t stop replaying it.', 'I wasn’t feeling it at first, but the party got lit real fast.', 'That party went from chill to lit in like ten minutes.']"
lit,50,masked,1,7,0.1267218440771103,2,"{1: 0.0, 2: 0.1267218440771103, 3: 0.06703341752290726, 4: 0.06687064468860626, 5: 0.07061697542667389}",,"['The vibe at that place last night was honestly lit.', 'We showed up late, but somehow the night was already lit.', 'Didn’t expect much, but the party actually turned out lit.', 'This playlist is lit — been looping it all morning while working.', 'That concert was lit from the first song to the encore 🔥']"
lit,60,masked,0,52,0.12784190475940704,2,"{1: 0.0, 2: 0.12784190475940704, 3: 0.09351108968257904, 4: 0.08165784925222397, 5: 0.09058035910129547}",,"['That performance was surprisingly lit.', 'The vibe switched up and suddenly everything was lit.', 'The crowd went crazy — the whole thing was lit.', 'This new track is lit, can’t stop replaying it.', 'I wasn’t feeling it at first, but the party got lit real fast.']"
lit,60,masked,1,8,0.12784190475940704,2,"{1: 0.0, 2: 0.12784190475940704, 3: 0.09351108968257904, 4: 0.08165784925222397, 5: 0.09058035910129547}",,"['The energy in the room was lit even before the show started.', 'The vibe at that place last night was honestly lit.', 'We showed up late, but somehow the night was already lit.', 'Didn’t expect much, but the party actually turned out lit.', 'This playlist is lit — been looping it all morning while working.']"
lit,70,masked,0,61,0.1281026303768158,2,"{1: 0.0, 2: 0.1281026303768158, 3: 0.0609125941991806, 4: 0.09050565958023071, 5: 0.09997137635946274}",,"['That performance was surprisingly lit.', 'The vibe switched up and suddenly everything was lit.', 'The crowd went crazy — the whole thing was lit.', 'This new track is lit, can’t stop replaying it.', 'I wasn’t feeling it at first, but the party got lit real fast.']"
lit,70,masked,1,9,0.1281026303768158,2,"{1: 0.0, 2: 0.1281026303768158, 3: 0.0609125941991806, 4: 0.09050565958023071, 5: 0.09997137635946274}",,"['The vibe at that place last night was honestly lit.', 'The energy in the room was lit even before the show started.', 'Didn’t expect much, but the party actually turned out lit.', 'We showed up late, but somehow the night was already lit.', 'This playlist is lit — been looping it all morning while working.']"
lit,80,masked,0,70,0.12350308895111084,2,"{1: 0.0, 2: 0.12350308895111084, 3: 0.08427351713180542, 4: 0.08975231647491455, 5: 0.10169900953769684}",,"['That performance was surprisingly lit.', 'The vibe switched up and suddenly everything was lit.', 'The crowd went crazy — the whole thing was lit.', 'That experience was way more lit than I expected.', 'This new track is lit, can’t stop replaying it.']"
lit,80,masked,1,10,0.12350308895111084,2,"{1: 0.0, 2: 0.12350308895111084, 3: 0.08427351713180542, 4: 0.08975231647491455, 5: 0.10169900953769684}",,"['The energy in the room was lit even before the show started.', 'The vibe at that place last night was honestly lit.', 'We showed up late, but somehow the night was already lit.', 'Didn’t expect much, but the party actually turned out lit.', 'That moment when the beat dropped — yeah, it was lit.']"
lit,90,masked,0,11,0.1252073496580124,2,"{1: 0.0, 2: 0.1252073496580124, 3: 0.08014117181301117, 4: 0.08790617436170578, 5: 0.09728903323411942}",,"['The energy in the room was lit even before the show started.', 'The vibe at that place last night was honestly lit.', 'We showed up late, but somehow the night was already lit.', 'I wasn’t feeling it at first, but the party got lit real fast.', 'That moment when the beat dropped — yeah, it was lit.']"
